Feature1,Feature2,Feature3,Feature4,Feature5
116.8310016,38.293545,9479.39527,742.465,192.095
116.6087673,39.8526306,1363.99659,380.634,6.987
116.9920946,39.7791138,6103.69422,709.316,180
115.6943359,39.9788361,5539.80736,725.171,139.557
117.934232,38.7857666,8412.5823,719.878,69.047
116.3734741,38.7853228,4198.67106,649.651,292.105
117.3078918,37.3246532,6888.56376,734.161,171.441
118.2297207,37.4757385,8869.78786,813.587,191.156
116.2413821,38.8793335,3604.30383,648.576,149.261
114.0340576,38.9484884,9784.19898,800.769,162.78
116.9918558,38.9935913,1569.73909,385.22,0.275
116.5094604,39.2696988,5052.12143,694.458,33.69
118.114502,38.7145634,9174.59156,863.932,64.204
116.9148809,40.6401967,10089.00268,787.729,182.291
117.3621063,39.1249097,0,0,295.313
117.4778585,38.1340027,7140.02682,699.875,206.226
116.8747559,39.8028616,5105.46208,668.575,179.841
116.8161621,39.2186776,4206.29115,506.599,337.654
117.1342436,37.9712219,11323.45769,818.043,183.245
116.1520178,40.2253697,4191.05096,567.117,126.234
118.0653076,38.5443684,4968.30041,670.071,333.931
115.8331299,39.733266,4130.09022,567.344,76.599
116.8103425,37.4386131,9471.77518,807.525,179.343
117.1097581,37.8969727,9479.39527,757.794,184.345
117.4788367,38.1324277,7155.26701,699.875,206.226
119.6412964,38.7376068,8869.78786,978.112,252.251
117.0193216,39.2670593,7528.65155,768.239,183.594
116.3734741,38.7853228,4198.67106,650.271,293.499
116.0133778,40.1433447,5951.29237,670.416,131.528
116.9264526,39.4578164,10089.00268,869.898,188.941
118.2131295,39.0256348,6713.30163,759.586,255.456
118.1130371,38.715122,9174.59156,863.932,64.204
116.9015768,39.3734894,4191.05096,507.532,336.335
117.934232,38.7857666,8412.5823,720.735,69.702
116.8164328,39.2192688,4206.29115,506.599,337.654
116.9194336,40.4362335,11308.21751,865.677,182.452
116.6463623,39.6163734,2705.13289,393.958,7.292
119.6454123,38.736557,8869.78786,978.112,252.251
117.7247155,38.9267578,1562.119,363.186,60.69
116.4562988,39.6674412,2705.13289,381.296,219.877
116.5086962,39.2705383,5044.50134,694.458,33.69
116.9418202,39.6427917,3154.71836,564.86,0
116.9682617,40.6243286,9784.19898,778.53,120.286
116.2960749,38.7886505,4785.41819,618.027,332.13
116.4145959,38.9849396,5387.40551,662.284,329.778
117.0831091,40.7929346,2788.95391,524.208,186.899
116.9633789,40.6221771,9784.19898,778.53,120.286
115.4555014,39.7502747,6682.82126,598.543,108.211
117.3454633,39.1338272,0,0,205.313
118.2143236,39.0254059,6713.30163,759.586,255.456
118.6535645,38.4725383,6690.44136,683.348,64.129
116.789917,38.8691634,2423.18947,415.088,295.079
118.4873657,38.8658116,2987.07632,548.417,20.148
117.3538075,39.155777,167.64204,246.037,205.408
118.0894775,40.771225,9555.5962,867.626,302.978
115.6936646,39.978241,5539.80736,725.171,139.557
116.8315352,38.2927094,9479.39527,742.465,192.095
116.3745913,38.7857208,4198.67106,650.271,293.499
116.9918558,38.9939575,1562.119,385.22,0.275
118.5539139,41.4808836,9784.19898,737.022,160.017
117.3076873,37.3234863,6888.56376,734.161,171.441
117.3775117,39.2989655,731.5289,387.639,98.517
117.3621368,39.1249214,0,0,295.313
118.4873657,38.8658116,2987.07632,547.782,19.967
116.9417725,39.6442116,3147.09827,564.86,0
117.1091153,38.2522888,8869.78786,786.838,183.644
115.8331299,39.733266,4130.09022,571.38,73.621
114.9144287,39.3726258,7802.97488,770.468,133.052
116.9522095,36.8737335,8100.1585,887.734,272.152
116.0774231,38.3909322,6339.91709,746.393,334.579
117.4794363,38.131485,7162.8871,699.875,206.226
117.9330444,38.7860676,8412.5823,720.735,69.702
118.0653076,38.5443684,4968.30041,668.408,333.861
117.134302,37.9702148,11323.45769,818.043,183.245
116.8103222,37.4376068,9471.77518,807.525,179.343
114.6502752,38.7225037,8412.5823,762.241,185.018
118.0663452,38.5460443,4953.06023,668.408,333.861
115.4020625,39.7234039,9784.19898,769.764,130.512
117.3621368,39.1249214,0,0,295.313
117.0194092,39.2659281,7536.27164,768.239,183.594
114.6946359,38.3133087,9799.43916,832.675,184.848
120.59552,38.7999868,1257.31529,435.614,50.693
116.6258439,39.7419434,2019.32455,392.524,5.415
118.1866455,39.0350756,9776.57888,963.271,258.128
120.1353812,38.3156433,6309.43672,800.923,190.66
117.9330444,38.7860676,8412.5823,719.32,70.445
118.9379272,38.8954654,8107.77859,798.287,253.836
114.520813,40.365921,11917.82492,1024.991,258.325
117.7242976,38.9268951,1562.119,363.186,60.69
116.9195002,40.4351341,11308.21751,865.677,182.452
117.6770086,37.1695412,7802.97488,774.597,330.493
114.7754238,37.6249617,11003.4138,890.843,185.248
118.1896641,39.0345612,9784.19898,963.271,258.128
116.9149433,40.6382415,10089.00268,787.729,182.291
116.9625244,40.6217651,9784.19898,778.53,120.286
116.4152819,36.5741381,9174.59156,753.09,31.423
115.3999023,39.7219538,9784.19898,769.764,130.512
116.8747559,39.8028616,5105.46208,670.427,179.842
116.2964929,38.7892456,4785.41819,618.027,332.13
116.9334984,36.4224701,6294.19654,744.315,345.445
117.0263672,40.8032227,4206.29115,620.644,151.676
116.5331169,36.9625699,6614.24043,639.329,111.586
118.65271,38.4728642,6690.44136,683.348,64.129
116.8164328,39.2192688,4206.29115,506.311,337.187
117.0644014,38.6868896,9593.69666,764.542,183.611
116.5080566,39.2713282,5044.50134,694.458,33.69
116.7121957,40.4004061,3611.92392,510.36,164.854
116.7654419,40.8170487,6378.01756,795.494,13.874
116.9028904,39.375824,4175.81078,507.532,336.335
116.2404865,38.8782349,3596.68374,648.576,149.261
116.3668823,40.3729248,3657.64448,642.815,88.679
116.4574067,39.6664124,2705.13289,381.296,219.877
119.1486206,38.867441,8869.78786,983.916,251.906
116.7927883,38.870224,2407.94928,415.088,295.079
114.6608436,39.1885529,8412.5823,787.311,138.624
114.6859808,38.353318,12222.62863,840.918,176.085
117.0263672,40.8032227,4206.29115,623.153,151.607
116.3753675,38.7859955,4198.67106,650.271,293.499
117.1812134,39.107185,11308.21751,934.73,251.996
117.1812134,39.107185,11308.21751,935.443,252.605
117.1311646,40.8126068,1508.77835,460.806,186.925
117.3454742,39.1338245,0,0,205.313
116.9522095,36.8737335,8100.1585,888.968,270.239
117.3539867,39.1555023,167.64204,246.037,205.408
117.3621674,39.124933,0,0,295.313
117.0645208,38.684967,9601.31675,764.542,183.611
116.8314767,38.2918396,9479.39527,742.465,192.095
118.2157566,39.0251312,6720.92173,759.586,255.456
116.4171753,38.9884302,5372.16533,662.284,329.778
115.4555014,39.7502747,6682.82126,602.381,110.329
114.6859808,38.353318,12222.62863,839.469,175.698
114.9125738,39.3712921,7802.97488,770.468,133.052
118.2300866,37.4737601,8869.78786,813.587,191.156
116.9889762,40.087901,9464.15508,916.293,340.027
116.9918823,38.9945286,1562.119,385.22,0.275
117.4794363,38.131485,7162.8871,698.214,206.293
118.0663452,38.5460443,4953.06023,668.408,333.861
116.2964929,38.7892456,4785.41819,618.027,332.13
116.9320068,40.2974396,3223.2992,576.998,324.933
118.0894775,40.771225,9555.5962,865.064,302.942
117.9319458,38.786347,8412.5823,719.32,70.445
119.6454123,38.736557,8869.78786,978.112,252.251
117.3768549,39.2988739,731.5289,387.639,98.517
117.4798454,38.1308899,7170.50719,698.214,206.293
117.1311646,40.8126068,1508.77835,460.806,186.925
118.1908583,39.0343781,9791.81907,963.271,258.128
116.8747678,39.801178,5120.70227,670.427,179.842
116.1520178,40.2253697,4191.05096,567.117,126.234
116.9920946,39.7770081,6118.93441,709.316,180
117.1343795,37.9690293,11331.07779,818.043,183.245
117.7238796,38.9270782,1562.119,363.186,60.69
116.9616089,40.6213989,9784.19898,778.53,120.286
116.2968511,38.7897949,4785.41819,618.027,332.13
116.9268799,39.455675,10089.00268,869.898,188.941
118.1130371,38.715122,9174.59156,863.932,64.204
116.3753675,38.7859955,4198.67106,652.18,294.673
116.0081967,40.1398998,5981.77274,670.416,131.528
116.9918823,38.9945286,1562.119,385.22,0.275
118.1105347,38.7160531,9174.59156,863.932,64.204
117.1091153,38.2522888,8869.78786,786.838,183.644
116.9028904,39.375824,4175.81078,507.532,336.335
116.9031292,39.3762817,4175.81078,507.532,336.335
120.1381226,38.5482323,6888.56376,821.063,239.502
118.65271,38.4728642,6690.44136,683.348,64.129
116.6182861,40.6740875,4526.33504,705.719,348.955
118.2157566,39.0251312,6720.92173,759.586,255.456
117.0831091,40.7929346,2788.95391,524.208,186.899
116.9968872,38.5237458,11102.47501,888.439,186.103
116.8171387,39.2205397,4206.29115,506.311,337.187
116.9904175,40.0908966,9464.15508,916.293,340.027
116.7927883,38.870224,2407.94928,413.411,295.187
117.1812134,39.107185,11308.21751,935.443,252.605
116.5073853,39.272073,5036.88125,694.458,33.69
116.9334984,36.4224701,6294.19654,744.315,345.445
115.446228,39.7478369,6690.44136,602.381,110.329
114.9125738,39.3712921,7802.97488,770.468,133.052
116.417641,38.9891052,5364.54523,662.284,329.778
119.6484375,38.7357912,8869.78786,978.112,252.251
116.793266,38.8704071,2407.94928,413.411,295.187
116.5073853,39.272073,5036.88125,693.432,33.563
117.1103171,37.8913802,9479.39527,757.794,184.345
116.9974684,38.5191193,11117.71519,888.439,186.103
117.3517914,39.1271093,53.34065,263.401,267.188
116.9918213,38.994901,1562.119,385.22,0.275
120.132693,37.8797607,7193.36747,702.731,96.507
117.3622264,39.1249466,0,0,295.313
116.2404865,38.8782349,3596.68374,648.576,149.261
117.019251,40.1519103,10706.23019,902.844,339.967
116.376084,38.7862701,4198.67106,652.18,294.673
117.3539867,39.1555023,167.64204,246.037,205.408
117.1092423,38.2505307,8869.78786,786.838,183.644
117.1092423,38.2505307,8869.78786,786.723,183.509
118.0919162,40.7724516,9540.35601,865.064,302.942
117.3762817,39.2988405,723.9088,387.639,98.517
117.354187,39.1551338,160.02195,246.037,205.408
114.6946359,38.3133087,9799.43916,832.675,184.848
116.9324341,40.2979431,3230.91929,576.998,324.933
119.1486206,38.867441,8869.78786,983.916,251.906
120.59552,38.7999868,1257.31529,434.443,50.882
118.0663452,38.5460443,4953.06023,667.594,334.004
116.6460253,39.6184387,2682.27262,393.958,7.292
117.0222778,40.1582794,10706.23019,902.844,339.967
115.6935425,39.9781036,5547.42746,725.171,139.557
117.9308472,38.7866263,8412.5823,719.32,70.445
116.9239674,39.0860596,8305.901,750.398,185.95
115.1801147,40.0440216,5395.0256,649.492,115.323
117.480628,38.1296345,7178.12729,698.214,206.293
115.1755371,40.0423279,5395.0256,649.492,115.323
116.5331169,36.9625699,6614.24043,639.329,111.586
114.6502752,38.7225037,8412.5823,762.241,185.018
117.3762817,39.2988405,723.9088,385.808,98.558
115.3999023,39.7219538,9784.19898,769.973,130.317
118.1932983,39.0339583,9791.81907,963.271,258.128
117.7230835,38.9274468,1562.119,363.186,60.69
116.7654419,40.8170487,6378.01756,795.494,13.874
117.7230835,38.9274468,1562.119,360.665,60.803
118.0673828,38.5476736,4945.44014,667.594,334.004
117.0194092,39.2659281,7536.27164,768.239,183.594
117.354187,39.1551338,160.02195,247.711,205.224
116.8314767,38.2918396,9479.39527,742.465,192.095
116.9417605,39.6458588,3139.47818,564.86,0
117.0195604,39.2639923,7543.89173,768.239,183.594
116.6258439,39.7419434,2019.32455,392.524,5.415
118.6506719,38.4736176,6682.82126,683.348,64.129
116.2396506,38.8770905,3604.30383,648.576,149.261
116.9035034,39.3769552,4175.81078,507.532,336.335
118.1090698,38.7166117,9174.59156,863.932,64.204
118.2303852,37.4721307,8869.78786,813.587,191.156
116.6085205,39.8545346,1348.7564,380.634,6.987
117.9308472,38.7866263,8412.5823,718.027,71.191
118.2303852,37.4721307,8869.78786,811.717,189.72
116.7937436,38.8705444,2407.94928,413.411,295.187
114.6859808,38.353318,12222.62863,839.469,175.698
116.8320167,38.2902398,9479.39527,742.465,192.095
115.3978829,39.7206573,9784.19898,769.973,130.317
116.8174478,39.2210999,4206.29115,506.311,337.187
118.4865338,38.8676147,2987.07632,547.782,19.967
120.8870239,38.4527071,9784.19898,729.107,122.237
116.9151001,40.6360931,10089.00268,787.729,182.291
116.4181519,38.9897337,5356.92514,662.284,329.778
117.1841431,39.1065798,11308.21751,935.443,252.605
117.1841431,39.1065798,11308.21751,936.262,253.214
116.9910362,40.0921838,9464.15508,916.293,340.027
117.0195604,39.2639923,7543.89173,770.205,183.722
116.9918213,38.9953199,1562.119,385.22,0.275
114.6857534,38.3512115,12222.62863,839.469,175.698
116.4121056,36.5783386,9174.59156,753.09,31.423
114.520813,40.365921,11917.82492,1024.991,258.325
117.3757935,39.2987474,723.9088,385.808,98.558
117.3543701,39.154901,160.02195,247.711,205.224
116.3776245,38.786859,4198.67106,652.18,294.673
116.8747559,39.7995099,5128.32236,670.427,179.842
115.7273533,37.7533993,6995.24506,788.284,335.723
117.3622742,39.1249679,0,0,295.313
119.1486206,38.867441,8869.78786,983.916,251.906
118.0673828,38.5476736,4945.44014,667.594,334.004
117.9298733,38.7868652,8412.5823,718.027,71.191
117.0646999,38.6829071,9601.31675,764.542,183.611
120.8870239,38.4527071,9784.19898,730.097,122.36
120.59552,38.7999868,1257.31529,434.443,50.882
117.1841431,39.1065798,11308.21751,936.262,253.214
119.6484375,38.7357912,8869.78786,978.112,252.251
116.9920946,39.7752228,6134.17459,709.316,180
117.0228271,40.1595612,10706.23019,902.844,339.967
116.0078735,40.1397858,5989.39283,670.416,131.528
117.7230835,38.9274468,1562.119,360.665,60.803
117.0196799,39.2632141,7551.51183,770.205,183.722
116.6460253,39.6184387,2682.27262,393.958,7.292
116.9918213,38.9953199,1562.119,385.22,0.275
119.2030042,36.5119443,9784.19898,671.36,84.777
117.1345358,37.9670563,11331.07779,818.043,183.245
118.194458,39.0337721,9799.43916,963.271,258.128
118.067749,38.5482788,4945.44014,667.594,334.004
116.4574067,39.6664124,2705.13289,381.296,219.877
116.9239674,39.0860596,8305.901,750.398,185.95
116.2976685,38.7910022,4785.41819,618.027,332.13
116.9417725,39.6464927,3139.47818,564.86,0
116.8747559,39.7995099,5128.32236,670.427,179.842
116.9594505,40.620412,9784.19898,778.53,120.286
116.9334984,36.4224701,6286.57644,742.523,345.409
117.4811895,38.1286926,7185.74738,698.214,206.293
118.5539139,41.4808836,9784.19898,737.022,160.017
115.1755371,40.0423279,5395.0256,649.492,115.323
116.9038086,39.3774207,4168.19069,507.532,336.335
117.3543701,39.154901,160.02195,247.711,205.224
115.3978829,39.7206573,9784.19898,769.973,130.317
116.9273071,39.4535336,10089.00268,869.898,188.941
116.5063079,39.2733765,5029.26116,693.432,33.563
114.9125738,39.3712921,7802.97488,770.468,133.052
116.8320167,38.2894949,9479.39527,742.465,192.095
116.9885121,36.8743534,8100.1585,888.968,270.239
120.2878139,38.5196686,11308.21751,985.405,258.289
117.0831091,40.7929346,2788.95391,524.208,186.899
118.6498413,38.4739814,6675.20117,683.348,64.129
116.9910362,40.0921838,9464.15508,916.293,340.027
116.6182861,40.6740875,4526.33504,710.07,348.719
116.8178101,39.2217035,4206.29115,506.311,337.187
116.4121056,36.5783386,9174.59156,753.09,31.423
117.3076873,37.3234863,6888.56376,734.161,171.441
118.0800028,37.1329193,7505.79127,765.575,171.654
116.9977417,38.5171354,11117.71519,888.439,186.103
115.4443956,39.7472992,6698.06145,602.381,110.329
116.711509,40.3984044,3611.92392,510.36,164.854
119.7811293,37.6700708,7193.36747,695.726,99.036
116.7944946,38.8708393,2407.94928,413.411,295.187
115.0646362,39.4815581,10591.9288,805.944,132.858
118.4862061,38.868372,2987.07632,547.782,19.967
116.9195002,40.4351341,11308.21751,865.677,182.452
117.6770086,37.1695412,7802.97488,774.597,330.493
117.3517914,39.1271093,53.34065,263.401,267.188
114.9097078,39.3691864,7802.97488,770.468,133.052
116.9324341,40.2979431,3230.91929,580.646,324.738
116.145838,40.2219249,4198.67106,567.117,126.234
114.6502752,38.7225037,8412.5823,762.241,185.018
120.8815533,38.4499969,9784.19898,730.097,122.36
116.9918558,38.9958801,1562.119,385.22,0.275
117.1094075,38.2483521,8869.78786,786.723,183.509
117.1094075,38.2483521,8869.78786,786.612,183.374
117.3623047,39.1249796,0,0,295.313
118.2194214,39.0243685,6736.16191,759.586,255.456
117.3545837,39.1545868,160.02195,247.711,205.224
116.4574067,39.6664124,2705.13289,380.111,219.663
116.6459059,39.6194,2674.65252,393.958,7.292
117.7230835,38.9274468,1562.119,359.049,60.658
117.0234333,40.1608018,10706.23019,902.844,339.967
115.8331299,39.733266,4130.09022,575.188,70.632
117.0197396,39.2624359,7551.51183,770.205,183.722
116.8747559,39.7995099,5128.32236,672.279,179.842
115.6755482,40.3903043,7193.36747,774.271,57.602
120.59552,38.7999868,1257.31529,433.008,50.728
121.273518,38.1108856,10698.6101,895.451,334.389
116.0079471,40.1397136,5997.01292,670.416,131.528
117.3757935,39.2987474,723.9088,385.536,98.286
118.2303852,37.4721307,8869.78786,810.205,189.075
116.9334984,36.4224701,6286.57644,742.058,345.548
118.0681763,38.5490236,4937.82004,667.594,334.004
119.6484375,38.7357912,8869.78786,979.876,252.284
116.2982244,38.7918549,4785.41819,618.027,332.13
116.4181519,38.9897337,5356.92514,661.353,329.917
116.0774231,38.3909322,6339.91709,746.393,334.579
116.9585765,40.619993,9784.19898,778.53,120.286
117.1103171,37.8913802,9479.39527,757.794,184.345
116.9417725,39.6471909,3139.47818,564.86,0
117.3589424,39.1276131,0,0,115.313
115.3978829,39.7206573,9784.19898,768.999,130.018
118.1962917,39.0334625,9799.43916,963.271,258.128
117.7220884,38.9279022,1562.119,359.049,60.658
116.8102638,37.4333038,9471.77518,807.525,179.343
116.9040527,39.3778862,4168.19069,507.532,336.335
116.5056511,39.2741089,5029.26116,693.432,33.563
116.9275513,39.4522302,10089.00268,869.898,188.941
116.8325286,38.2884521,9479.39527,742.465,192.095
114.6608436,39.1885529,8420.20239,787.311,138.624
118.1090698,38.7166117,9174.59156,865.6,64.257
116.8181763,39.2224018,4206.29115,506.311,337.187
116.9885121,36.8743534,8100.1585,888.991,269.523
117.1870117,39.1059746,11308.21751,936.262,253.214
117.1870117,39.1059746,11308.21751,937.187,253.821
116.2396506,38.8770905,3604.30383,647.631,149.402
116.9920654,40.0943756,9464.15508,916.293,340.027
118.1063232,38.7176358,9174.59156,865.6,64.257
120.1505127,40.8763733,6545.6596,718.691,194.323
116.7113037,40.3977814,3611.92392,510.36,164.854
116.7951766,38.8710938,2400.32919,413.411,295.187
117.3623505,39.1249912,0,0,295.313
117.4811895,38.1286926,7185.74738,696.554,206.361
116.4108991,36.5799105,9174.59156,753.09,31.423
117.0198364,39.2611332,7559.13192,770.205,183.722
118.2194214,39.0243685,6736.16191,759.586,255.456
116.8102638,37.4333038,9471.77518,807.525,179.343
116.645813,39.6199113,2674.65252,393.958,7.292
114.520813,40.365921,11917.82492,1024.991,258.325
116.9920654,39.7734406,6141.79468,709.316,180
118.4862061,38.868372,2987.07632,547.782,19.967
116.9334984,36.4224701,6286.57644,742.058,345.548
116.0079471,40.1397136,5997.01292,670.416,131.528
116.6182861,40.6740875,4526.33504,710.07,348.719
